age,gender,region,marital_status,occupation,education,dependents,account_type,account_age_months,num_products,avg_balance,is_dormant,mobile_banking_active,monthly_mobile_logins,ussd_usage,internet_banking_active,atm_txns_per_month,account_linkage_active,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,has_rel_manager,sector,monthly_fees,churned
59,Male,Urban,Divorced,Engineer,Undergraduate,3,Premium,181,2,7744.556164293197,False,False,4,False,False,10,True,1153.0426741659542,80.88896796836775,155.88674201339472,88.85889125531959,1,289,6.608596160020189,True,Retail,57.73712353520768,False
43,Male,Suburban,Married,Other,High School,0,Basic,85,1,1672.476535554344,False,True,49,False,True,14,False,578.2568776861699,661.5275972833269,135.3902293565888,91.78368975569492,4,214,8.971675354794272,False,Technology,49.6392911904421,True
52,Female,Urban,Married,Engineer,Undergraduate,2,Basic,222,3,9424.985848821074,False,True,8,False,True,0,True,472.1865987555092,1072.8909090350123,244.01917473096788,75.289660921418,4,88,6.853348781719512,False,Retail,35.60996980473763,True
41,Male,Urban,Married,Doctor,High School,0,Business,156,3,6014.066073550233,False,True,4,True,True,6,True,-9.741323598364943,880.1276692597306,13.606277880754163,98.97257849223185,4,84,6.483195695527011,False,Healthcare,51.34825550410829,True
23,Male,Urban,Single,Teacher,High School,2,Business,163,3,3567.528709547003,False,False,28,True,True,4,False,543.5050317268283,-98.74358465631212,174.73067948690738,106.74231154055512,3,285,11.061777463583839,False,Retail,51.21210541205863,True
26,Male,Suburban,Single,Doctor,Undergraduate,1,Business,172,1,4507.974325144456,True,True,46,False,False,9,True,614.6886853097246,748.6291239596302,291.9496477582518,92.52008878154402,3,126,6.5639213212710965,False,Finance,65.77443050102445,True
20,Female,Rural,Married,Other,Undergraduate,1,Premium,199,2,3606.336571128733,False,True,46,True,True,8,True,604.7780731372047,852.1565264628024,-22.23737992578657,105.28889458026698,0,248,10.478180649083768,False,Finance,57.367996924316,False
55,Female,Urban,Single,Artist,Postgraduate,3,Basic,165,3,11081.9104115527,False,True,27,True,False,8,True,650.5106086912676,419.21929694285694,78.06372503193728,102.90644272241484,3,266,4.710486390007526,False,Finance,90.87557275765364,True
29,Female,Rural,Single,Teacher,High School,1,Basic,186,4,3648.1425895214134,True,False,17,True,True,8,False,1571.0819533807635,789.2580856380978,180.05221711233125,79.66614624613504,4,170,7.353343439986522,False,Healthcare,53.521178075724414,True
19,Male,Suburban,Married,Teacher,Undergraduate,1,Business,68,1,4855.8698357326,False,True,31,True,True,1,True,1544.642471169065,532.368806463076,309.31233582550084,95.60952826061771,3,199,7.81049693038665,False,Finance,60.093347469939516,True
57,Female,Rural,Divorced,Engineer,Undergraduate,0,Basic,221,3,3366.581092274825,False,False,3,True,False,4,True,1855.3981215446533,820.5443333897479,174.16372337225184,103.66565176424612,3,50,5.661114552485734,False,Finance,58.25369425481737,True
28,Female,Rural,Divorced,Doctor,Undergraduate,3,Premium,78,4,1559.938338528842,True,True,21,False,True,13,True,291.2429286946275,692.8247206586059,185.3929636010939,99.3774073932642,2,225,8.97006179626164,True,Retail,41.82279693803545,True
31,Male,Suburban,Married,Doctor,High School,0,Basic,22,4,2176.7500006089263,False,False,34,False,False,4,True,1168.8706663049088,1338.0876530671349,117.63356755802917,87.21171302531033,2,250,5.792077891932514,False,Retail,10.880150928795793,False
59,Male,Rural,Married,Doctor,Undergraduate,2,Premium,234,1,3251.7792220361443,False,False,38,False,False,12,True,525.8370676097559,704.7286451539404,235.12395373854355,96.0675337330768,3,81,5.922325446892792,True,Technology,53.142939277323435,True
32,Male,Urban,Divorced,Engineer,Postgraduate,2,Business,84,4,118.83826574199884,False,True,33,False,False,7,True,894.9595746980731,1336.4680831288483,332.68440780563685,98.80539918720558,3,87,4.567541104228088,False,Finance,37.73129535818359,True
47,Male,Urban,Married,Engineer,High School,2,Business,2,2,4538.318956912777,False,True,15,True,True,6,False,333.21965606516426,1074.6960281258291,337.85455279741603,99.65966272966473,1,271,6.718256472078564,False,Healthcare,44.50774760551707,True
37,Male,Urban,Divorced,Engineer,High School,0,Basic,217,3,7346.337287488435,False,True,40,False,True,14,True,1419.2386006910172,827.6463648374679,595.1690367029096,100.55104906133258,0,124,5.373992154813503,False,Technology,39.56007742834561,False
25,Female,Urban,Married,Teacher,Postgraduate,1,Premium,106,3,7753.1056742984,False,True,49,True,True,5,True,673.8975683687372,974.1525427148067,342.32189821614236,87.84402573022506,4,168,5.856061015005663,False,Technology,41.172002880691544,True
21,Male,Suburban,Married,Artist,Undergraduate,1,Business,116,1,7191.531419140694,False,True,47,False,True,12,True,1700.4531248271046,48.851378610082406,362.96743556838544,77.28403608626962,3,96,11.224720312766056,True,Technology,64.12951240357609,True
63,Male,Suburban,Single,Other,High School,1,Premium,187,1,9180.782308595808,False,True,21,False,True,7,False,622.4380157845566,429.59976752332415,151.14159487996196,91.75259646882083,3,222,9.725255951715322,True,Retail,47.97599819426574,True
61,Male,Rural,Single,Doctor,High School,2,Basic,108,4,6535.466842362512,False,True,0,False,True,16,False,691.4741219111828,829.9028347109661,339.97861512020313,87.31835197185734,4,125,8.676191503118552,False,Technology,52.09093727078609,True
20,Male,Suburban,Divorced,Doctor,Undergraduate,2,Business,3,1,4491.872835741875,False,True,35,True,False,14,True,1071.6581767203634,965.0596905707043,245.61966655218998,91.29028953552685,1,19,4.153297719297332,False,Technology,49.95676729134088,False
51,Male,Urban,Single,Other,Postgraduate,2,Premium,41,2,4021.957455961642,False,True,20,True,True,2,True,1320.2873872090329,-6.752422382193799,290.0893647879887,87.44720016107962,1,318,4.125137431742502,False,Healthcare,44.241988971214525,True
50,Female,Urban,Divorced,Doctor,Undergraduate,2,Premium,218,4,-325.24043676197834,True,True,8,True,False,4,False,986.2738464164127,805.7583928978792,251.57874626909887,97.41521295021944,4,304,6.331299075597289,False,Retail,77.85158165862411,True
19,Female,Urban,Divorced,Teacher,Undergraduate,2,Premium,210,1,6938.764832644088,False,True,22,True,True,17,True,1343.8476273192182,521.9822681320882,181.7382705494011,97.38837803336173,3,255,6.83635162368977,False,Retail,25.11553220527367,True
62,Female,Rural,Married,Artist,Undergraduate,3,Basic,47,1,1625.903387504924,False,True,39,True,False,4,False,891.2481812255094,1385.6326669650718,-13.568302466835718,121.46168050835931,1,237,6.611648398917378,True,Technology,40.54695121714409,True
22,Male,Urban,Married,Teacher,Undergraduate,1,Basic,76,1,2993.444296733197,False,False,17,True,False,6,True,600.8441495602374,1176.004739822601,167.60874562886778,83.4266624667821,2,356,5.821282366624807,True,Retail,36.27594523301563,True
28,Female,Urban,Divorced,Engineer,Postgraduate,0,Basic,193,1,8588.472479555512,False,True,18,True,True,6,False,967.5994803614393,454.5904329841006,304.19020880244193,84.49204021181224,4,87,5.286715125293483,False,Finance,42.84602429230419,True
20,Female,Rural,Divorced,Other,Undergraduate,2,Basic,25,1,1278.0925598004692,False,True,7,False,True,1,True,1543.440813217539,576.7645836409079,65.38704274419533,103.1696804123232,2,206,9.136808456459736,True,Technology,52.73202114725208,False
65,Male,Rural,Married,Doctor,High School,3,Basic,117,4,7730.5537625528905,False,True,19,False,True,11,False,933.5488756099754,931.8089626903555,73.47215374286216,90.8872407698599,1,307,9.2647710893022,False,Retail,60.992515088833585,True
24,Female,Urban,Single,Other,Undergraduate,3,Basic,42,2,8197.143609255461,False,True,25,False,False,19,False,1172.1945952924568,1049.2780110007884,28.767822584023804,88.83502876837798,1,31,5.4103192306951104,False,Technology,35.37495013668923,False
51,Female,Urban,Single,Doctor,Undergraduate,3,Business,201,2,4357.444877404998,False,False,6,False,True,15,True,892.3285330419785,191.71110402767783,-13.151149381175884,87.68349330998674,2,177,6.234423436104376,True,Retail,58.80184872308622,False
38,Male,Suburban,Single,Other,High School,0,Business,192,3,7438.5837374361245,False,True,31,False,True,3,True,606.1348591075092,981.4648387648087,40.51705710154309,105.12501742255216,2,271,9.225529618649412,False,Healthcare,61.786437373882215,False
33,Male,Urban,Single,Engineer,Undergraduate,0,Business,135,4,4222.7663792978365,False,False,49,True,True,9,True,1734.7136204870346,441.97689868447407,194.10365378606875,105.73626561857546,2,132,5.441134718368669,False,Retail,60.51930127639305,True
21,Male,Urban,Divorced,Artist,Postgraduate,1,Premium,123,1,9443.422806205628,False,True,39,True,True,15,True,1282.172816861054,804.7695395410068,249.1893313447507,87.53045423454859,1,36,6.66354162005467,True,Healthcare,52.59799104264112,True
46,Female,Urban,Single,Doctor,Undergraduate,3,Premium,141,1,7486.030325136971,False,True,42,True,True,1,True,1169.734962134561,908.9393914220922,112.06296349101402,100.52366816881619,2,175,6.348931658301344,True,Technology,76.82331335349765,False
23,Male,Suburban,Divorced,Engineer,Undergraduate,2,Premium,101,3,840.0136074714183,True,True,44,True,True,14,False,1074.6399546453772,271.1591635628953,61.8135632021488,97.65801197653856,1,152,7.608097007784984,False,Technology,70.36168513861784,True
20,Female,Rural,Single,Doctor,Postgraduate,3,Premium,131,1,2512.8906107022744,False,True,47,True,True,16,True,410.6441637514265,644.8137014325395,112.38778801619719,97.60414686956712,3,155,3.737287893033276,False,Healthcare,64.30768856100289,True
30,Male,Rural,Single,Doctor,Undergraduate,2,Premium,218,1,7622.707545598937,False,True,37,True,True,16,True,2134.6775311320553,1445.3201033720154,153.41235762252188,77.06194989933853,4,260,6.596846729846405,False,Technology,60.34317362686148,True
18,Female,Rural,Single,Artist,Postgraduate,3,Basic,208,1,6578.551395082557,False,False,7,True,True,8,True,846.5233074441585,656.5448008785461,17.490427015972386,72.89710526697624,1,45,7.953108654529189,False,Retail,67.78089258216424,True
33,Female,Urban,Married,Other,Undergraduate,0,Premium,212,4,3953.322876406441,False,True,27,True,True,5,True,921.5920512927877,140.12165583320052,314.1928411855183,106.8857196349501,3,171,6.952353513561519,False,Healthcare,76.70175395845504,True
41,Male,Suburban,Single,Teacher,Postgraduate,1,Business,46,2,1713.193564006002,False,True,49,False,True,4,True,439.38394482107185,1223.5107377205663,115.45700387927037,82.64937820919438,3,129,4.368151263663335,False,Finance,41.01316164908214,True
64,Female,Suburban,Single,Artist,High School,2,Premium,45,4,-1732.8019936053706,False,True,0,True,False,2,False,1662.3188485255694,1016.5540927179275,384.4507329412386,91.52638775646285,3,299,6.504837416496411,False,Healthcare,53.856298811286706,True
50,Female,Rural,Divorced,Engineer,High School,0,Basic,69,4,4362.024365367362,False,True,28,True,True,8,False,687.8945946609924,861.6859047067861,298.4453547811339,84.33841357712681,2,264,7.363140294216484,True,Healthcare,58.19147569569546,True
51,Male,Rural,Single,Doctor,Postgraduate,1,Business,94,3,7236.260967710227,False,True,34,False,False,11,False,1095.9669853571877,1138.1659073045034,446.78056661613584,71.59819264608653,1,10,8.85713359786446,True,Finance,37.461540690655795,False
39,Male,Rural,Divorced,Teacher,High School,3,Business,31,1,1519.1544868523251,False,True,32,False,True,9,False,900.8116903417919,931.1470445044756,113.88253862132547,85.18216018551321,0,140,7.091082256749299,True,Finance,27.027307920026793,True
25,Male,Rural,Single,Teacher,Postgraduate,1,Basic,181,1,-628.287213652925,False,False,18,False,True,15,False,757.9675637787874,1590.4315444545432,213.0932777384247,76.76338121569805,2,180,8.262682710037556,True,Technology,32.45849020994757,True
61,Male,Rural,Divorced,Doctor,Undergraduate,1,Premium,16,1,4217.359887233225,False,True,41,True,True,18,True,1207.9069174786,1193.3567177919738,353.69278411863087,106.62378039603071,4,168,9.01689110649127,False,Healthcare,46.9065130795572,True
27,Female,Urban,Married,Engineer,Undergraduate,3,Premium,21,4,1654.1451148492383,False,False,42,False,True,19,True,1290.047758452116,884.7511627936424,142.7188946633987,83.01301824531913,3,225,9.311388276846907,True,Healthcare,44.89972735466532,True
26,Male,Urban,Married,Teacher,Postgraduate,1,Premium,230,2,4408.712881730459,False,True,22,False,True,4,False,1170.6050286531897,88.86877880559928,333.9035484634672,82.4461627445804,0,323,5.157486503125289,False,Finance,2.3026387404188426,False
55,Male,Rural,Married,Teacher,Undergraduate,2,Premium,92,2,9771.130546077286,False,True,35,False,True,10,False,943.4988564888828,1207.0963574203888,351.83871958722096,80.04483138219986,3,256,10.737380496483915,False,Technology,61.01399917246004,True
36,Female,Rural,Divorced,Other,Undergraduate,1,Basic,239,1,-721.3921537114065,False,True,44,True,True,6,False,1091.7848354326743,943.3344793557184,288.6454227163229,105.51347801189854,3,339,6.742332518855658,False,Technology,54.036334362557426,True
36,Female,Rural,Married,Doctor,High School,0,Basic,146,2,4600.691794422962,False,True,39,True,True,13,True,1279.9175398930117,1121.004458739791,117.44952449499532,113.73876594357151,3,116,5.390426444476329,False,Healthcare,45.44700139903839,True
52,Female,Rural,Divorced,Engineer,Postgraduate,1,Premium,100,4,9294.309626549486,False,True,16,True,True,8,True,1587.434045615143,1421.82230643921,157.55878690621455,82.31870867689025,1,146,5.312700176733785,False,Technology,60.54973873808798,True
41,Female,Urban,Divorced,Teacher,High School,3,Basic,119,2,6432.541102187392,False,False,2,True,True,2,True,1287.3057277517705,563.4771887654465,317.55694845882,97.95907431512481,4,334,7.2443010428909504,True,Technology,46.558902200145845,True
18,Female,Suburban,Divorced,Engineer,High School,3,Business,134,1,12093.18166126986,False,True,23,False,True,10,True,1035.6026593553956,1404.7733693296386,105.17876420998739,92.91731643190131,3,87,5.005941216194499,False,Finance,40.37735054838182,True
50,Female,Rural,Single,Artist,Postgraduate,1,Business,73,2,6797.421473880911,False,True,32,True,True,12,True,1468.8980785320528,495.8864587604209,-91.93055709991796,97.61526668891952,4,314,6.417032386210846,True,Finance,40.600643787256075,True
21,Female,Urban,Single,Teacher,Undergraduate,2,Premium,32,4,2907.0316196725375,False,True,9,True,True,2,True,893.9049787999135,926.7873968025391,-97.29393286060576,86.10341716558386,0,12,6.881021361334553,False,Technology,51.686062405101424,False
21,Female,Suburban,Single,Teacher,Undergraduate,1,Business,23,1,6122.957279171714,False,True,1,False,True,9,False,582.1597138293648,878.486535549014,266.84857792726757,82.66489285629925,1,164,10.000131070365807,False,Finance,41.984361555955786,True
35,Female,Urban,Single,Other,Undergraduate,1,Premium,46,4,4345.109022261868,False,False,44,False,False,15,True,343.07637448059904,159.8413543281664,348.48430818467625,115.21877610285635,1,306,7.424564850421536,False,Retail,34.96958767602743,True
31,Male,Rural,Married,Doctor,Postgraduate,2,Premium,227,2,9738.07291030403,False,True,23,True,False,14,True,1079.6592074717385,753.1488892210862,-88.29808237255986,95.27079481331566,0,39,8.16143612137105,True,Healthcare,23.975413512067608,False
21,Male,Rural,Married,Doctor,Postgraduate,3,Business,87,4,5166.222257139305,False,False,23,True,False,19,True,1010.2978115667586,-193.7528533817117,159.92221639451657,92.39141133305361,4,269,8.973614557827403,True,Finance,40.112972378685186,True
57,Male,Suburban,Divorced,Other,Postgraduate,0,Basic,66,2,6541.918664860906,False,True,6,True,False,4,True,1869.036371299368,880.619316843343,235.36456718673003,104.62024470868289,1,298,6.799066818895158,False,Retail,50.316917399089476,True
44,Female,Rural,Divorced,Other,High School,2,Basic,91,1,4672.738810074374,False,True,23,True,True,12,False,1330.830131809037,-71.26603794508264,160.3785942583106,90.06896464843359,4,357,6.399720920038942,False,Finance,59.091399777397086,True
35,Female,Suburban,Single,Doctor,Postgraduate,1,Basic,191,2,5377.140344636465,False,True,33,False,True,5,True,1402.492090128382,973.6404465416633,59.09636485254546,87.94264287640678,4,339,6.95022371093636,False,Healthcare,44.78013491251458,True
54,Female,Urban,Married,Other,Undergraduate,2,Premium,134,2,3852.5620361246683,False,True,12,False,True,8,True,1104.5071254764107,-78.9736992962936,200.13562108719927,84.81754712569274,2,159,8.062150824373452,False,Technology,40.78620881131476,True
36,Male,Rural,Single,Doctor,Undergraduate,3,Premium,66,3,6312.054479034565,False,False,15,False,True,5,True,1731.0383081688592,967.8987748539706,100.24191253353277,92.60522402500102,3,41,7.20337681608307,False,Technology,52.467714805489194,True
61,Male,Rural,Divorced,Teacher,High School,0,Business,219,1,5824.044479191097,False,False,49,True,True,1,True,1425.6527423755304,263.1380025158845,380.65449490232345,96.55009156437498,3,305,9.089790061751792,False,Finance,18.435377520038298,True
38,Male,Suburban,Single,Teacher,High School,1,Premium,215,4,8252.654362345891,False,False,3,True,True,15,True,580.1113979345835,473.29559012047775,227.9900603430621,91.04477613082777,3,321,4.780902454406858,False,Retail,43.5177439081587,True
39,Male,Urban,Married,Other,Undergraduate,1,Premium,118,4,4789.715855276019,False,True,36,True,True,5,True,1269.298328346633,702.310992845523,195.04366733825194,78.78428411844405,2,133,6.118020914062646,False,Finance,65.19859663102329,False
64,Male,Urban,Single,Engineer,High School,0,Business,134,2,10063.831767638934,False,True,47,False,False,12,True,2106.3102721196465,970.0858220721128,102.11132552988938,74.66467820579837,0,272,8.209608287331966,True,Healthcare,24.804353194883927,True
30,Female,Urban,Married,Engineer,Undergraduate,1,Basic,106,1,13837.566880960227,False,True,45,False,True,2,True,103.67667638126386,1561.213618111422,440.03431132008745,83.19952614095045,1,184,7.998113920686121,False,Technology,44.133338069911424,False
41,Female,Urban,Married,Other,High School,3,Premium,187,3,5626.014995424994,False,False,14,True,False,16,False,1020.4532386524673,1403.3259625359974,321.268195997161,82.6447689812409,0,332,6.504316021753073,False,Technology,43.90319262748485,True
54,Male,Suburban,Married,Artist,Undergraduate,2,Basic,119,1,8265.21408356732,False,True,36,False,True,3,True,1502.1160192484322,1148.624379197255,246.13933947401551,88.4365588406298,3,360,7.789082048919085,True,Finance,18.924549923747737,True
59,Female,Urban,Divorced,Teacher,Postgraduate,0,Business,195,1,4420.988010211171,False,False,7,False,True,3,True,788.0919528196841,874.4419322228234,409.99872793133073,103.98903178249346,4,58,6.100728787903817,True,Technology,49.15483866695461,True
58,Female,Rural,Married,Teacher,Postgraduate,1,Business,63,1,1040.2613570905746,False,True,23,True,True,0,True,427.84998618526606,1068.7113572482876,458.9349300274228,105.85370386606344,2,273,8.921146377164689,False,Finance,38.50864894749895,True
39,Male,Suburban,Single,Other,Postgraduate,2,Premium,105,3,4496.38707613346,False,True,1,False,False,9,True,136.51397162707633,429.9588944922735,16.063370520372303,100.42529240023947,0,325,5.339558701034596,True,Healthcare,57.009577335873104,True
25,Male,Suburban,Single,Engineer,High School,1,Business,215,3,5257.048492578596,False,False,0,True,True,5,True,1181.8722998597925,728.7521991921991,244.84019142245643,88.68579026840521,3,86,7.407850442301334,True,Healthcare,48.45259036258516,True
43,Female,Suburban,Married,Engineer,Undergraduate,3,Premium,86,1,5944.876937849712,False,True,7,False,True,15,True,737.8820578999222,1603.1009945335875,54.25150041680081,91.4139017941259,4,307,4.528781611153174,False,Retail,25.159663807591382,True
68,Male,Urban,Married,Teacher,Postgraduate,2,Premium,168,2,6064.257804936296,False,True,34,True,False,5,True,106.92796451105119,815.2311743709046,-3.89488292951728,105.77349153293298,0,171,3.8788373889262724,True,Retail,40.85283820129753,True
41,Male,Urban,Single,Other,Undergraduate,0,Premium,239,2,6756.637186809825,False,True,43,False,False,16,False,972.0115134951111,1670.6546406518169,181.36778728471614,96.03659274311893,3,364,8.926166149770548,False,Finance,52.41443944627834,True
43,Male,Rural,Divorced,Teacher,High School,3,Business,169,1,7169.831487018377,False,False,12,False,False,0,True,870.1058974391244,700.3778544614047,192.6466234137072,96.61158621762644,1,23,4.460216083368314,True,Retail,32.16445337872801,True
58,Female,Rural,Single,Engineer,Postgraduate,2,Business,84,2,7550.275950155143,False,True,35,False,True,8,False,1186.7568979361606,1186.0414296528754,424.4731951509307,85.29669546484294,2,153,7.614348354910719,False,Healthcare,38.18252272907871,True
43,Male,Urban,Divorced,Teacher,Postgraduate,0,Basic,46,1,5902.101633276554,False,True,18,False,True,4,True,989.3944957487955,675.3254444323484,92.24640082418851,97.17206238071293,4,336,8.465706845137655,False,Healthcare,67.93233699218494,True
33,Male,Rural,Divorced,Other,Undergraduate,1,Basic,63,3,3616.446533337322,False,True,25,False,False,18,False,2134.5552192458863,773.8727091818452,281.3979096623845,104.282588334216,0,53,2.4373372121630057,False,Technology,52.28580813934634,True
30,Female,Rural,Single,Artist,Undergraduate,2,Business,112,3,-1330.818661688546,False,True,16,False,True,11,False,1073.832947445772,1119.2197788955627,44.717810823545506,105.16609884034904,0,354,7.201072768707393,False,Finance,58.549008168931444,False
45,Male,Suburban,Divorced,Teacher,High School,2,Premium,231,3,1976.1229693658324,False,False,30,False,True,5,False,291.29609216203244,818.747393780354,246.50797151822235,101.37352863151519,3,272,7.487116607079728,False,Healthcare,78.76594869674534,True
69,Male,Suburban,Married,Doctor,Undergraduate,2,Premium,113,4,3250.1242814963844,False,True,19,True,True,3,True,723.1647888426869,1575.7097429140974,205.70457787948396,71.11357004416408,0,154,1.4753747371943344,False,Finance,41.78853743594398,True
38,Female,Suburban,Divorced,Doctor,Undergraduate,3,Premium,220,3,3313.039441061173,False,True,47,False,True,0,True,1529.7180101717565,644.496053855529,192.10592499835312,84.04671230381045,0,152,7.224889111548864,True,Technology,45.69894570812503,True
46,Female,Rural,Divorced,Engineer,Undergraduate,0,Basic,48,3,11344.762159045556,False,False,26,True,True,16,True,554.6302350969735,791.9713447627882,286.3204917509538,81.51640021826738,2,141,10.577996542596765,False,Retail,64.66801675847964,True
42,Female,Rural,Single,Engineer,Postgraduate,3,Premium,204,1,1198.2758401400552,False,True,21,False,True,15,True,795.7618426707978,403.9224876193772,413.02336730459865,101.77645242449802,4,106,8.500730319851892,False,Finance,72.19323994972987,True
52,Female,Urban,Married,Artist,High School,1,Business,141,3,7611.208607786832,False,True,44,False,True,16,False,505.22992064995066,800.8609723823126,395.81316836388737,77.92022475308039,4,340,5.731513510347394,False,Finance,13.893037645840643,True
57,Female,Urban,Divorced,Doctor,Postgraduate,3,Business,80,1,8962.826081695544,False,True,22,False,True,1,False,57.02674697813609,937.9040087582978,-83.65754633582554,105.03822405379877,1,37,4.443155280535266,True,Healthcare,53.208537463199306,False
54,Male,Rural,Married,Doctor,Postgraduate,3,Premium,70,3,10153.835092294259,False,False,43,True,False,1,False,1440.2979556441942,627.4203905992404,277.13151304884366,91.26498106379998,1,225,9.2752622425696,False,Healthcare,50.121164286952514,False
48,Female,Suburban,Single,Doctor,High School,3,Premium,77,2,3902.169802299373,True,True,5,False,False,5,True,545.8401783979043,1252.0023251387233,165.2162944046931,101.37111885322963,2,100,6.704071104119647,False,Retail,31.683422841873522,True
50,Male,Rural,Single,Teacher,Postgraduate,0,Basic,38,1,6842.371071415565,False,False,31,False,True,1,True,1139.6425538785477,625.489659668209,327.93975771179726,86.71865624118657,1,59,9.786357733860747,False,Technology,61.33904942459955,False
19,Female,Urban,Divorced,Teacher,Postgraduate,3,Business,49,3,4255.359079035312,False,False,49,False,True,17,True,1155.2457200368783,584.2525182980547,156.605389251867,91.3966459798843,1,240,6.953239785059468,False,Technology,41.83379404460773,False
42,Female,Suburban,Divorced,Artist,Undergraduate,1,Premium,187,1,5501.118560263045,False,True,40,True,True,3,False,754.6885821195332,1180.7934741188467,168.12783657340913,93.83026033882939,4,306,7.496183042548712,True,Finance,52.62544212983274,True
46,Male,Urban,Divorced,Teacher,Undergraduate,1,Basic,163,1,3053.6543202426046,False,True,42,False,False,6,False,858.3042681690835,408.58688167230645,288.81620089035863,98.82409901947442,4,343,3.5255974199314832,False,Technology,45.89000372758408,True
53,Female,Urban,Married,Engineer,Postgraduate,2,Basic,101,2,7534.8548546645225,False,True,22,False,True,15,True,1087.7869331869556,51.08156540514881,508.5449951244243,97.10403098640509,2,163,6.137860610949486,False,Retail,62.90016098898525,False
41,Male,Urban,Married,Doctor,Undergraduate,1,Basic,181,1,2703.849083195186,True,True,2,True,False,18,True,1496.3861808236632,350.59989532361425,75.10224963025678,102.64679310573408,2,341,6.65508401448713,False,Technology,46.8898942310876,True
24,Male,Rural,Divorced,Other,Postgraduate,1,Basic,154,4,3653.6041404814114,True,True,43,False,True,16,True,74.55390344375542,688.7211662349131,258.59653969520343,86.59079258838686,4,307,10.689379972478788,False,Technology,37.935736737781255,True
58,Male,Urban,Single,Artist,High School,2,Premium,190,2,1767.0786927232389,False,True,16,True,False,17,False,969.8129230188096,702.4935111151774,160.1443371427387,87.0386924809857,0,100,8.17552928922547,False,Retail,63.325359530292644,False
48,Female,Urban,Divorced,Artist,High School,1,Premium,10,2,5594.780091353572,False,True,35,True,True,7,True,1121.751268276522,657.0380902466858,98.246031114141,97.0752504475667,1,347,10.710494604461285,False,Technology,41.38446457109756,True
37,Female,Urban,Divorced,Artist,Postgraduate,0,Basic,16,3,5913.131454478573,False,True,14,True,False,9,True,1364.082886578031,757.8220708754129,77.6704495572656,85.29323053989025,0,224,5.662203465982248,True,Technology,54.62495652314192,True
30,Male,Rural,Married,Artist,Postgraduate,0,Basic,187,1,11189.742388332583,False,True,25,False,False,11,False,1082.586995838223,586.6168986031173,-1.8134417387116457,91.3376147067316,3,192,7.602943143179172,False,Retail,38.61595594909208,True
67,Male,Suburban,Married,Engineer,High School,2,Premium,66,2,5710.521100072929,True,True,19,False,True,13,True,1452.4682312353639,1688.5417760315904,288.8014406620552,96.68248452734537,3,138,8.274190305350682,False,Finance,30.962295869249306,True
