age,gender,region,marital_status,occupation,education,dependents,account_type,account_age_months,num_products,avg_balance,is_dormant,mobile_banking_active,monthly_mobile_logins,ussd_usage,internet_banking_active,atm_txns_per_month,account_linkage_active,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,has_rel_manager,sector,monthly_fees,churned
29,Female,East,Single,Engineer,PhD,1,Current,71,4,16235.540716663565,False,True,23,False,True,9,False,35696.60373396757,8317.085147269618,5298.3350924939,94.10842328367518,0,176,4.287592388384791,True,Manufacturing,95.05660631523877,False
24,Female,East,Married,Unemployed,None,5,Savings,0,1,606.8146587971107,True,False,7,False,True,5,True,156.69369786597736,993.8054653218544,251.50732582183045,2.1860772063452827,6,53,0.5127051874545384,False,Unknown,461.3754299499567,True
44,Female,East,Single,Technician,Masters,3,Current,30,4,46128.39384323816,False,True,23,True,True,13,False,5207.988758036024,7177.857511064703,5848.34259477069,98.26976724557572,1,205,4.676209307402512,False,Healthcare,44.652673980210714,True
50,Female,North,Single,Unemployed,None,5,Savings,23,1,91.49504133234998,True,False,9,False,True,1,False,141.19522508021475,477.0883014956485,992.1024996623858,23.606151811531916,2,44,1.0024870804246093,False,Unknown,333.12951879342546,True
41,Male,West,Single,Doctor,Bachelors,4,Current,26,2,4659.69801713472,False,True,23,True,True,10,False,19250.849092029683,1427.3544769987145,8373.545864745976,99.92621927312061,1,85,4.435050389764034,True,Healthcare,82.24001129970176,True
24,Male,South,Single,Technician,Bachelors,2,Savings,34,5,48338.80316988976,False,True,36,True,True,9,False,21099.2847172159,3488.752800571925,5710.290377259892,96.00284946170856,0,205,4.648401417168625,False,Agriculture,39.999758380853805,False
20,Male,South,Married,Teacher,Masters,0,Savings,56,1,22560.1603573426,False,False,44,True,True,15,False,4364.861668765609,837.1755703442091,1884.6146283674805,97.28141824062234,0,170,4.0450330488156645,True,Agriculture,59.045390042543744,False
56,Female,North,Single,Entrepreneur,High School,1,Savings,95,3,1864.3377520161425,False,True,36,True,True,15,True,18255.450431510853,8131.420233832276,930.5382556096641,80.61350475872301,1,151,4.209899398630583,True,Healthcare,79.34427667173723,True
45,Female,North,Married,Temporary Worker,High School,1,Savings,5,0,239.1420995098018,True,False,7,False,False,4,True,141.2050474508842,403.32093920743785,121.78028976372157,16.969795119255814,10,59,2.975133574779851,False,Unemployed,290.8286976987506,False
27,Male,South,Single,Doctor,Masters,3,Savings,42,5,34895.51473959635,False,True,22,True,True,17,True,38871.70033403919,6122.697569040089,6850.73915345345,88.8927529798184,0,215,4.786630270158602,True,Agriculture,67.72346427463312,True
55,Female,South,Married,Technician,Masters,2,Current,71,1,17321.053243429044,False,True,41,False,True,8,False,20998.301066141863,3619.0485519159683,9315.297151795077,96.15321271129525,0,282,4.6968930786872125,False,Manufacturing,47.2378653506387,False
26,Female,South,Single,Technician,High School,2,Savings,22,2,922.4708577556044,True,False,3,False,False,2,True,73.04500749866783,610.4033875602759,129.24204775222304,51.54688409713452,5,33,0.16568763610356574,False,Unknown,477.00691154262233,False
45,Female,South,Single,Teacher,PhD,2,Savings,47,1,1524.6874762039174,False,True,35,True,True,8,False,25493.195739592273,8296.497363712017,6277.507125556468,95.125793071877,0,55,4.962532875365616,True,Healthcare,18.917039043750098,True
65,Female,West,Married,Unemployed,High School,2,Savings,22,1,904.4548168539053,True,True,4,False,True,0,False,54.23197033920979,550.7650340517253,370.58889768324286,51.74176100179508,6,22,0.15823644000976722,False,Retail,120.4918411849032,False
51,Female,North,Married,Engineer,High School,3,Current,33,5,12126.265960372946,False,True,42,True,True,10,False,16913.062116299854,5317.466335725408,5950.134759364639,85.10025634682229,1,313,4.175916282980322,False,Agriculture,18.063956219677166,False
34,Male,North,Single,Entrepreneur,PhD,4,Savings,72,1,28623.03237197932,False,True,44,True,True,19,False,18604.97746482059,6376.294703125308,3050.5385301010724,80.82356303217529,0,134,4.121273100039716,False,Services,64.16551142679214,False
52,Female,South,Single,Engineer,High School,4,Savings,43,1,15888.82709679342,False,True,40,True,True,11,False,22715.543944841058,1195.8892684164753,6283.5253786642,92.56200451960348,0,133,4.5549765764996275,True,Agriculture,59.53367361593609,True
57,Female,West,Married,Technician,High School,4,Current,24,0,969.6072974225673,True,False,5,False,True,3,False,338.9997806122371,691.7300022008016,177.1018392654634,19.002381312905996,9,23,1.933556578331098,False,Unemployed,242.93851457598316,True
22,Female,South,Single,Doctor,PhD,2,Savings,109,4,42614.63424654084,False,True,32,True,True,17,False,38145.974873199135,7855.148438406227,4544.151049691176,96.18524536794747,0,226,4.335757939783738,True,Manufacturing,81.91245070251996,False
19,Male,South,Single,Teacher,PhD,3,Savings,55,1,31540.98137312384,False,True,41,True,True,15,False,27154.17046544268,719.9843060238934,9968.82758242423,80.28633395614098,1,74,4.847046444660622,True,Agriculture,61.323630039429425,True
51,Male,West,Married,Doctor,Bachelors,3,Current,111,1,24005.479327751083,False,True,32,True,True,19,True,21952.732707326355,8547.720592652666,331.7418099635672,99.69967922464603,1,117,4.959841966333023,True,Services,90.80426915116071,False
18,Male,South,Married,Temporary Worker,High School,3,Savings,2,2,705.9187534527383,True,False,8,False,False,5,False,423.8339292568012,757.1659737748354,556.9143785416027,23.688728117495085,7,4,2.108452654705055,False,Unemployed,140.2873111894134,False
42,Male,West,Married,Entrepreneur,Masters,1,Savings,34,5,10668.567093176182,False,True,42,False,False,10,True,17390.70306174143,1951.5858802897876,7971.911464859678,90.12057910350481,1,142,4.148902113361109,True,Healthcare,27.0151838755675,False
35,Female,South,Single,Technician,None,0,Savings,7,1,914.2887132821805,True,False,9,False,False,5,True,142.66851887687037,143.6696339491631,305.1005759106854,46.055455523722955,4,5,1.9390684615385116,False,Retail,336.38555284316885,True
41,Male,North,Single,Entrepreneur,Masters,3,Current,107,5,11510.994523277708,False,True,42,True,True,12,True,28844.809142243903,776.8025609369407,3421.29022608386,98.54828383222278,0,69,4.181106823689749,True,Healthcare,45.47189283582329,False
62,Male,East,Married,Technician,Masters,2,Savings,37,5,27991.334741082384,False,True,48,True,True,13,True,49338.45432595106,4548.359429226029,8212.759407058948,93.16933602915847,1,245,4.852107994559306,False,Healthcare,59.194415588217694,False
25,Female,North,Single,Teacher,Bachelors,0,Savings,84,4,26564.426912956336,False,True,22,True,True,5,True,43559.859018392934,6107.551265066864,1274.040121546889,86.53654424576058,1,248,4.388382106168487,False,Agriculture,28.133378318000055,False
56,Male,South,Married,Unemployed,High School,2,Savings,1,1,288.19824950257066,True,True,10,True,False,1,True,170.34651659590227,480.67494280330203,677.2011350199754,10.205963702953794,9,48,2.171305861629981,False,Retail,126.46302607905282,False
42,Male,West,Married,Engineer,Masters,1,Current,113,3,31210.563166393353,False,True,25,False,True,18,False,19650.185582117774,8243.204795566004,1375.8258621780005,97.05771914634468,1,79,4.039224731439685,True,Healthcare,15.979213415911854,False
25,Female,North,Single,Engineer,Masters,0,Current,108,3,46777.026813503,False,True,22,False,True,5,True,2447.2461592764867,616.9103217796151,9076.282737795962,86.7205215145996,0,113,4.901526748323035,True,Manufacturing,83.12352125909473,True
47,Male,South,Single,Technician,High School,0,Savings,93,5,7154.346158957324,False,True,28,False,True,11,True,33456.32804170728,1522.4219416758394,2338.027270744096,90.23601953274607,1,38,4.839099234525543,True,Services,75.27081887626753,True
53,Female,East,Married,Technician,Masters,2,Current,62,4,2781.787755766393,False,True,25,True,False,11,False,21864.893589685096,637.2669491508203,5776.3664603942325,94.38187195672495,1,259,4.177301739690794,False,Manufacturing,98.1520540632073,True
34,Male,North,Single,Technician,None,1,Current,2,0,593.8708404105646,True,False,4,False,False,5,False,21.22655422503278,826.9051125490347,452.04166812173077,59.9258720984098,3,50,1.5791200638613447,False,Unemployed,241.36810969384342,False
62,Female,North,Single,Entrepreneur,PhD,0,Current,25,2,42890.29983411188,False,True,40,True,False,14,True,8488.515640869344,8283.776334434597,9108.161426660863,89.15650558481687,0,92,4.851517414504149,True,Healthcare,12.766710941796319,True
60,Male,South,Single,Doctor,Masters,4,Current,97,4,22688.495130501884,False,True,47,True,True,12,True,7359.814881317041,170.0297651513921,6832.5484361007575,95.03136571012845,0,224,4.219762944310044,True,Manufacturing,12.988457459950041,False
31,Female,South,Single,Engineer,Bachelors,3,Savings,98,3,12524.31769326099,False,False,49,True,True,14,False,45776.870086342155,9226.095601403284,3788.9258063164825,90.18746785973202,0,112,4.55483259074991,True,Services,46.8244071620928,False
31,Male,South,Married,Temporary Worker,None,4,Savings,24,2,521.1425214519678,True,False,5,False,True,4,False,410.12218516716456,802.3204047911325,394.16272542789034,17.346957065975587,5,19,2.3656899388011956,False,Unemployed,293.90612076871,True
64,Male,South,Single,Entrepreneur,Bachelors,4,Current,28,2,9703.313864766347,False,True,45,False,True,7,True,23579.386261233743,3939.616491428122,9777.055088636323,81.08838139864785,0,114,4.075779962974501,True,Services,83.53890135825267,False
51,Female,North,Single,Engineer,High School,1,Savings,91,5,7497.603215195986,False,False,50,False,True,6,True,19999.894995694653,437.0190691490769,136.58220515701314,82.2463814012176,1,282,4.589659227405332,True,Manufacturing,64.86518524045029,True
24,Female,West,Single,Entrepreneur,Masters,0,Savings,88,2,38292.24349771362,False,True,28,True,True,19,True,14998.37284850512,7735.366120974771,3608.7393648594893,90.71062369556836,1,346,4.2474099462675925,False,Services,45.657208919512925,True
38,Male,South,Single,Unemployed,High School,6,Savings,10,1,247.3584838888624,True,False,3,False,True,0,False,455.86277430821815,915.5221750798585,976.1828825642211,55.36846779349645,5,30,0.39877444913258986,False,Unknown,131.47629071470624,False
60,Male,East,Married,Engineer,Bachelors,0,Savings,36,1,46948.721195349455,False,True,29,True,True,16,True,6941.002680186765,4315.6269774970115,5112.919774728997,85.14814171997358,1,120,4.583693121885685,True,Healthcare,55.605879379199266,False
52,Male,North,Single,Teacher,Masters,3,Savings,48,5,12931.550106395756,False,True,33,True,True,9,True,12049.08076400277,1620.6033087950993,4085.205102936403,82.89348297444641,1,193,4.436028619764771,True,Manufacturing,93.21946192432104,True
41,Male,South,Single,Teacher,Bachelors,0,Savings,78,2,19749.871806242943,False,True,29,True,False,10,True,27542.530530573524,5404.835405733675,7790.324146575219,81.02736315059657,0,125,4.520222914983854,True,Services,50.76082747771782,False
35,Female,East,Single,Technician,None,2,Current,20,2,28.056164570765986,True,False,10,True,False,1,False,309.5004629706494,78.18445030863275,216.12750388057168,58.386423987171234,8,40,1.9554213243103935,False,Unemployed,360.785219320706,True
54,Female,North,Single,Technician,None,4,Savings,23,0,118.97513617098721,True,False,3,True,False,1,True,218.1688499078161,4.599649009607409,227.09034869913836,33.17753353500229,10,23,0.130110410590907,False,Unknown,183.25071321407833,True
56,Male,South,Single,Doctor,Bachelors,3,Current,112,3,3820.733560090534,False,True,49,True,True,16,False,1084.5605899272662,4133.686646022896,6044.895852629196,89.03106386397143,1,137,4.136635787910985,True,Healthcare,18.77076052733585,False
55,Male,East,Married,Engineer,PhD,3,Current,103,3,24589.980468912545,False,True,27,False,True,11,False,36789.84676375898,8934.24752890666,1217.986766840775,92.02212815071715,1,168,4.333261430296545,False,Services,27.542053474132864,True
33,Male,East,Married,Unemployed,None,4,Savings,15,1,292.55458317177664,True,False,9,False,True,2,True,479.6631637326857,505.0146575389351,875.8534965415653,42.478336457123,8,41,2.668387893529947,False,Unemployed,284.73395078972317,True
55,Male,East,Single,Temporary Worker,High School,3,Current,23,0,736.4584644727353,True,True,2,False,True,4,True,216.50448862326715,382.06585413519633,226.01174882733432,1.9373825838180925,4,4,1.8832695503826962,False,Unemployed,171.2787976083172,True
28,Male,West,Married,Doctor,PhD,3,Savings,88,5,45663.12876656382,False,True,48,False,True,17,True,8474.474566316796,1533.2055445809067,5427.501396375312,86.43697232055305,0,205,4.733983506065523,True,Healthcare,13.287340122300446,True
21,Female,South,Single,Technician,Masters,2,Current,80,5,15534.846614122778,False,True,22,True,True,12,False,19444.17273319725,9189.504604187365,7752.360397211329,82.69441614418922,0,222,4.650110787562231,True,Healthcare,49.610016472489704,True
32,Male,East,Single,Technician,None,3,Savings,2,1,222.01621056375166,True,False,10,False,False,4,True,163.79149302340883,332.3856871878612,292.9439573817606,2.794418278031916,4,8,0.07645370008996066,True,Retail,327.5299758670771,False
49,Male,East,Married,Technician,Bachelors,2,Savings,57,5,12201.611811983597,False,True,22,True,True,8,True,32975.536028682815,1643.8539301210046,2412.7001050639838,95.68565183926559,1,116,4.615801120211731,False,Manufacturing,48.71042708581491,True
30,Male,North,Single,Doctor,High School,0,Current,54,2,30783.74857811916,False,True,38,True,True,9,True,12917.48804545867,5173.664902476929,4656.904859183632,80.82974198961568,1,298,4.010689087553265,True,Manufacturing,85.39395178907148,False
60,Female,North,Single,Engineer,High School,3,Savings,80,4,38314.93692047199,False,True,20,True,False,6,False,40494.69330156264,3503.0942820004316,5694.235319042854,92.43545407358862,0,120,4.747237705938278,False,Agriculture,21.01497689658401,True
54,Male,East,Married,Technician,High School,4,Current,9,0,655.8485741861641,True,True,5,False,False,2,True,151.07232694375728,34.92781483188501,487.40543407042094,13.131327025943504,10,33,0.20981763060036418,False,Unemployed,205.04267953167212,True
54,Female,East,Single,Engineer,Bachelors,2,Current,72,1,33684.31455062011,False,True,35,True,True,8,False,28643.081293223935,2243.904207297117,5586.0456878174655,92.0544873947034,0,179,4.832027623976462,True,Agriculture,39.58798420589041,True
51,Male,West,Single,Technician,High School,2,Savings,107,2,40026.799082857935,False,True,33,True,True,11,False,34340.78978430529,6951.682119650074,7859.301036055834,99.24234991967174,1,217,4.114808993532073,True,Manufacturing,87.66954976415884,True
24,Male,North,Married,Technician,Bachelors,2,Savings,49,1,44259.45819934415,False,True,43,True,True,19,False,43090.9320421976,9221.260392055803,5876.566319480387,96.7593472605801,1,157,4.207079506958317,False,Manufacturing,30.00833795034192,True
46,Male,South,Single,Technician,Masters,1,Savings,34,1,22370.920068556923,False,True,27,True,True,8,True,35238.047375314156,5843.234481349867,2396.3848858811784,82.8564979531935,1,272,4.938801136330605,False,Services,27.046443669967537,False
49,Male,South,Married,Unemployed,High School,5,Current,22,0,25.61283691683558,True,False,4,True,False,4,False,340.84425986935486,583.3673774127734,595.9839509276782,33.496983332729414,9,10,0.9340232703306595,False,Retail,346.32465798776514,True
28,Male,South,Married,Entrepreneur,PhD,2,Current,44,5,47746.07406288377,False,True,31,False,True,18,True,12146.382933750947,8217.566442266809,679.9452327324996,98.8228147724978,1,320,4.517105773040182,True,Services,46.357403494398504,True
48,Female,North,Single,Technician,None,1,Current,7,1,479.28131363241613,True,True,3,False,False,3,True,329.0767774947761,23.53305049723009,804.9650462052441,37.27403621871965,8,38,0.5074962828879059,False,Unemployed,220.48203554663175,False
58,Female,East,Married,Entrepreneur,High School,3,Savings,57,3,47797.765910145376,False,True,40,True,True,6,False,2309.596714945271,7265.4172629472305,4292.507226148497,81.01046315355121,0,257,4.4661122863307,True,Agriculture,65.44514003675324,False
64,Female,South,Married,Teacher,Masters,2,Current,79,4,19636.116404427077,False,True,50,True,True,19,False,29361.166574560448,6691.707398301486,3890.070447819568,91.01976447209422,0,188,4.963564073854155,True,Agriculture,18.57574140128841,True
23,Male,South,Married,Teacher,Masters,4,Current,93,5,49196.14839896318,False,True,21,False,True,9,True,29016.677322452753,8965.85780583048,2228.65546110938,94.9036193868197,0,353,4.708443574540622,True,Manufacturing,52.8661577875432,True
31,Female,West,Married,Unemployed,High School,2,Current,11,0,176.615983582017,True,False,2,False,False,2,False,166.83461950148526,202.70099943843834,770.3351503305092,29.34365162015109,3,60,1.310418892714329,False,Unknown,108.29152733766776,False
60,Female,East,Married,Engineer,Bachelors,4,Savings,79,3,40127.82857553316,False,True,23,False,True,16,False,41770.97120087003,6729.267538595136,474.610770363321,86.61670565161334,1,225,4.997239347213645,False,Services,91.42600080707633,False
62,Female,West,Married,Unemployed,High School,4,Current,16,2,270.90971828825394,True,False,9,False,True,1,False,26.160514049617724,642.3459193624984,113.71952268596198,47.2059607860002,2,32,1.4048716037306237,False,Unknown,428.24127113041266,False
59,Male,North,Single,Engineer,Bachelors,1,Current,30,5,45212.352807024385,False,True,36,True,True,9,True,829.8669279576568,7198.427821326905,284.9746040215276,92.97417330924104,0,273,4.854368401442418,False,Agriculture,66.63448137183823,True
65,Female,North,Single,Technician,None,2,Current,6,1,899.4098093154968,True,False,2,True,False,4,True,128.13066422798025,753.2659600440014,555.8855142081695,0.5343472035690566,5,42,0.25983366104194117,False,Unknown,279.04491512426875,False
63,Male,East,Single,Technician,Bachelors,1,Current,39,2,39800.950997605876,False,False,37,True,True,17,True,15861.17754424442,4462.077711301405,9207.15977124222,90.9457984445559,1,185,4.2723870039001275,False,Healthcare,59.82189153859171,False
33,Male,South,Married,Entrepreneur,PhD,1,Current,106,5,41108.262834944515,False,True,48,False,True,11,True,46268.53098543743,3174.289145647249,4855.661192176413,80.38026533064371,1,35,4.031001063304705,True,Services,83.01382200648729,True
26,Male,East,Single,Entrepreneur,Masters,2,Current,63,2,8771.68352288942,False,True,30,True,False,7,False,42658.86807475993,7125.101733425132,6828.72465644009,81.35078318269714,0,306,4.8301135179904895,True,Agriculture,17.97040397386061,True
62,Male,East,Single,Teacher,High School,0,Savings,114,2,28245.545260616072,False,True,38,False,False,8,False,6543.2532964602,4844.321465784325,5897.622201539738,97.70868464465948,0,170,4.903372296098326,True,Healthcare,44.00928292690716,True
30,Female,North,Single,Unemployed,None,4,Current,2,0,925.6434029236854,True,False,10,False,False,0,True,37.89064314457258,98.06520836071009,333.17216516917034,24.893749481853476,3,9,1.131167877268028,False,Unknown,469.6764483444738,False
50,Male,North,Single,Engineer,Bachelors,3,Savings,66,2,13746.794957825634,False,True,39,True,False,9,True,27524.79749409904,2082.9559234725657,9602.593911401318,85.25296274721995,0,233,4.629061760079751,True,Agriculture,20.209229516182262,True
34,Male,West,Married,Engineer,Masters,2,Current,71,3,43237.447087186294,False,True,48,True,True,15,True,39845.58173894641,9153.426119572528,7691.2520942852725,91.33370257878069,1,362,4.093800986926171,True,Manufacturing,75.75286406161345,True
43,Female,North,Single,Teacher,PhD,4,Savings,97,4,32030.16692096828,False,True,48,True,True,15,False,40667.08125867075,2941.4423620047264,400.32555092961087,81.66713282496691,1,257,4.002041052671922,True,Agriculture,49.41789038566837,True
60,Female,South,Single,Temporary Worker,High School,2,Savings,13,2,966.8729281944161,True,False,7,True,True,5,False,158.72448802914113,596.5031535977519,199.85437687502727,47.05602121449809,3,25,2.791516816919152,True,Unknown,212.16548102279648,False
65,Male,South,Married,Unemployed,None,6,Current,20,1,760.6718363855355,True,True,6,False,True,1,True,245.29183955636773,682.2521958505273,426.0610463046255,5.032470454042189,2,47,0.3788732054809071,False,Retail,197.32545944414173,False
26,Male,South,Married,Engineer,High School,3,Savings,80,1,13186.370054963974,False,True,33,False,True,19,False,41423.31324325571,8939.165775590967,2847.811999965804,97.79924269302026,0,54,4.558036477745726,True,Healthcare,64.4318607097801,True
28,Male,West,Single,Temporary Worker,None,6,Current,17,0,660.9064798575682,True,True,3,False,False,2,True,283.9146199605794,951.6128059977088,252.04326245451148,30.268852922801678,7,13,2.7128880585212825,False,Unemployed,265.50867885698875,False
41,Male,North,Single,Technician,Masters,3,Savings,92,4,38963.65077590971,False,True,47,False,True,17,False,4081.8501298032124,7981.338376695154,6206.80084870046,93.69488539020765,1,45,4.7039525300977205,True,Services,73.08634566233042,False
26,Male,East,Single,Engineer,High School,4,Savings,71,5,17147.291700511654,False,True,46,False,False,20,True,31325.10295814328,1503.814807686704,9848.86519762829,97.6672960089684,0,306,4.22770189701696,True,Agriculture,65.89184642894185,True
57,Male,South,Single,Entrepreneur,Masters,4,Current,34,2,22532.530936421033,False,True,39,True,True,5,True,34271.97570908637,7925.030841910542,9913.618193802331,84.29003978423192,0,348,4.199515413229797,False,Manufacturing,39.13129159292076,True
45,Female,South,Married,Teacher,Bachelors,0,Savings,111,3,44635.38005659667,False,False,43,False,True,15,True,14716.229313025018,8083.993092617975,2006.983752543548,95.25940876900117,0,283,4.118996748605966,True,Agriculture,92.17899002788533,False
30,Male,North,Married,Technician,High School,6,Current,2,0,995.7887690664357,True,False,3,False,False,5,True,117.38555968121005,575.4495878571944,752.1209984702091,33.166830738435706,3,42,2.966621859374743,False,Unknown,472.14833127643954,True
49,Male,West,Single,Temporary Worker,High School,3,Current,20,0,181.1755396363457,True,False,7,False,True,1,False,355.6505209728736,372.81746986519425,244.50119792025149,46.081866781636954,10,15,2.788235716122537,True,Unknown,460.57300204584095,False
48,Female,West,Single,Entrepreneur,PhD,0,Savings,39,5,20051.88957221597,False,True,25,True,True,5,False,11585.961072898734,6956.191514905661,3061.050683097114,90.51195289717592,0,77,4.17270679663952,False,Services,97.51233759388555,True
52,Female,West,Married,Temporary Worker,None,3,Current,14,2,728.3292479203914,True,False,10,False,False,0,False,244.83126864435278,492.5313574797103,472.5326225175711,56.739352779461505,6,23,1.0300617761167659,False,Unknown,118.38166049490502,False
35,Male,North,Single,Engineer,PhD,1,Savings,65,4,32366.709861517447,False,True,50,True,True,13,False,26471.617319878525,9682.726563972326,6621.547486740271,89.25892852506021,1,218,4.238507614955418,False,Healthcare,54.59256583257424,False
35,Female,North,Married,Engineer,High School,2,Current,93,5,16318.137225458591,False,True,45,True,True,18,True,11861.053580583653,284.8840629660432,2172.440950558422,83.03109939753497,0,268,4.776506914495685,True,Services,11.008931415573556,True
58,Male,North,Single,Entrepreneur,High School,0,Savings,69,1,20608.05022092288,False,True,25,True,False,9,True,48806.60086276698,7452.987341092146,5173.257383757403,95.79583228646925,1,194,4.287502202503875,False,Services,90.88163258951926,False
18,Male,North,Single,Unemployed,High School,6,Current,22,1,334.7858289511887,True,False,10,True,True,2,True,191.37177569028452,512.018826128596,285.0031551583594,23.062580286418914,9,11,0.5340435242773044,False,Unknown,176.5320080494971,False
32,Male,West,Married,Technician,Masters,1,Current,113,3,1344.231297497976,False,True,29,True,True,10,False,10121.315247204358,8285.647079716658,6101.720827611208,98.9470197061764,1,113,4.057786402692483,True,Healthcare,46.708591214703254,False
47,Male,West,Married,Teacher,High School,4,Current,107,4,21289.445959313416,False,True,30,True,True,19,True,44647.96365218445,4572.857737091866,8862.463095091323,86.23352626761022,1,184,4.530585003311393,False,Manufacturing,84.34910965997567,False
64,Female,North,Single,Unemployed,None,1,Savings,1,0,748.7546935032162,True,True,2,True,False,5,False,282.1218286474513,335.96276458344477,863.9163479877145,12.92535134714085,5,17,1.247158924261121,False,Unknown,434.80788321497937,True
39,Male,East,Single,Doctor,Bachelors,1,Current,34,2,10370.874293032095,False,True,32,True,True,8,True,30031.539077490976,1947.4837771359514,8411.071116402134,99.56243729020295,1,127,4.811149579262197,False,Services,10.81870442230539,True
